nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC2101,FR*T14*P*ET157,PONT-D'OUILLY Parking de l'église ,Parking public,Parking de l'église 14690 PONT D'OUILLY,14764,"[48.872953,-0.411662]",2,FRS14ESDEC21011,FR*T14*E*ET1571,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02494066462287,2016-09-02,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC2101,FR*T14*P*ET157,PONT-D'OUILLY Parking de l'église ,Parking public,Parking de l'église 14690 PONT D'OUILLY,14764,"[48.872953,-0.411662]",2,FRS14ESDEC21012,FR*T14*E*ET1572,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02494066462287,2016-09-02,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1861,FR*T14*P*ET158,FALAISE Rue Trinité ,Voirie,Rue Trinité 14700 FALAISE,14258,"[48.895376,-0.200854]",2,FRS14ESDEC18611,FR*T14*E*ET1581,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02487843596747,2016-09-02,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1861,FR*T14*P*ET158,FALAISE Rue Trinité ,Voirie,Rue Trinité 14700 FALAISE,14258,"[48.895376,-0.200854]",2,FRS14ESDEC18612,FR*T14*E*ET1582,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02487843596747,2016-09-02,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1871,FR*T14*P*ET159,FALAISE Rue du Champ Saint Michel ,Parking public,Rue du Champ Saint Michel 14700 FALAISE,14258,"[48.896562,-0.196851]",2,FRS14ESDEC18711,FR*T14*E*ET1591,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02489724928186,2016-09-02,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1871,FR*T14*P*ET159,FALAISE Rue du Champ Saint Michel ,Parking public,Rue du Champ Saint Michel 14700 FALAISE,14258,"[48.896562,-0.196851]",2,FRS14ESDEC18712,FR*T14*E*ET1592,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02489724928186,2016-09-02,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1991,FR*T14*P*ET160,EVRECY Parking derrière la mairie ,Parking public,Parking derrière la mairie 14210 EVRECY,14257,"[49.098825,-0.502256]",2,FRS14ESDEC19911,FR*T14*E*ET1601,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02483936216515,2016-05-03,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1991,FR*T14*P*ET160,EVRECY Parking derrière la mairie ,Parking public,Parking derrière la mairie 14210 EVRECY,14257,"[49.098825,-0.502256]",2,FRS14ESDEC19912,FR*T14*E*ET1602,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02483936216515,2016-05-03,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1541,FR*T14*P*ET161,ELLON Hameau de l'église ,Parking public,Hameau de l'église 14250 ELLON,14236,"[49.2200164,-0.6778744]",2,FRS14ESDEC15411,FR*T14*E*ET1611,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02469030282329,2016-08-04,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC2151,FR*T14*P*E14689*3,THURY-HARCOURT Avenue du General Lyne ,Parking public,Avenue du General Lyne 14220 LE HOM (THURY-HARCOURT),14689,"[48.9897048,-0.481821]",3,FRS14ESDEC21511,FR*T14*E*E14689*3*1,44,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,50034111549195,2017-12-26,"rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC2151,FR*T14*P*E14689*3,THURY-HARCOURT Avenue du General Lyne ,Parking public,Avenue du General Lyne 14220 LE HOM (THURY-HARCOURT),14689,"[48.9897048,-0.481821]",3,FRS14ESDEC21513,FR*T14*E*E14689*3*3,50,false,false,false,true,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,50034111549195,2017-12-26,"rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC171,FR*T14*P*ET137,CABOURG Avenue de la Mer ,Parking public,Avenue de la Mer 14390 CABOURG,14117,"[49.28772,-0.116762]",2,FRS14ESDEC1711,FR*T14*E*ET1371,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02451953582628,2016-03-03,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC2051,FR*T14*P*ET144,AUNAY SUR ODON Place champs de foire ,Parking public,Place champs de foire 14260 AUNAY SUR ODON,14027,"[49.021641,-0.633224]",2,FRS14ESDEC20511,FR*T14*E*ET1441,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02483791498739,2016-03-26,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC171,FR*T14*P*ET137,CABOURG Avenue de la Mer ,Parking public,Avenue de la Mer 14390 CABOURG,14117,"[49.28772,-0.116762]",2,FRS14ESDEC1712,FR*T14*E*ET1372,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02451953582628,2016-03-03,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1341,FR*T14*P*ET138,VIERVILLE SUR MER Route de Formigny ,Voirie,Route de Formigny 14710 VIERVILLE SUR MER,14745,"[49.3740422,-0.9045629]",2,FRS14ESDEC13411,FR*T14*E*ET1381,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02402749530435,2016-01-28,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1341,FR*T14*P*ET138,VIERVILLE SUR MER Route de Formigny ,Voirie,Route de Formigny 14710 VIERVILLE SUR MER,14745,"[49.3740422,-0.9045629]",2,FRS14ESDEC13412,FR*T14*E*ET1382,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02402749530435,2016-01-28,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1551,FR*T14*P*ET139,ISIGNY SUR MER Parking Carrefour,Parking public,Parking Carrefour 14230 ISIGNY SUR MER,14342,"[49.320123,-1.101562]",2,FRS14ESDEC15511,FR*T14*E*ET1391,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02402604812690,2016-02-19,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC1551,FR*T14*P*ET139,ISIGNY SUR MER Parking Carrefour,Parking public,Parking Carrefour 14230 ISIGNY SUR MER,14342,"[49.320123,-1.101562]",2,FRS14ESDEC15512,FR*T14*E*ET1392,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02402604812690,2016-02-19,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC781,FR*T14*P*ET140,CAEN Boulevard Georges Pompidou ,Parking public,Boulevard Georges Pompidou 14000 CAEN,14118,"[49.182137,-0.402715]",2,FRS14ESDEC7811,FR*T14*E*ET1401,22,true,false,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02470043307590,2016-05-27,"présence de prise EF et T3 rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
SDEC ENERGIE,200045938,energie@sdec-energie.fr,IZIVIA,contact@mobisdec.fr,02 61 53 62 14,Mobisdec,FRS14ESDEC781,FR*T14*P*ET140,CAEN Boulevard Georges Pompidou ,Parking public,Boulevard Georges Pompidou 14000 CAEN,14118,"[49.182137,-0.402715]",2,FRS14ESDEC7812,FR*T14*E*ET1402,22,true,true,false,false,false,false,true,false,true,"Recharge d'une puissance inférieure ou égale à 4 kVa 1,3 cts €/mim
Recharge d'une puissance supérieure à 4 Kva et inférieure ou égale à 8 kVa 2,6 cts €/mim
Recharge d'une puissance supérieure à 8 kVa et inférieure ou égale à 15 kVa 5,2 cts €/mim
Recharge d'une puissance supérieure à 15 kVa et inférieure ou égale à 30 kVa 7,8 cts €/mim
Recharge d'une puissance supérieure à 30 kVa et inférieure ou égale à 55 kVa 26 cts €/mim
Recharge d'une puissance supérieure à 55kVa 45 cts €/mim
Majoration pour immobilisation du service (recharge terminée et véhicule encore branché) 10 cts €/mim",Accès libre,false,24/7,Accessibilité inconnue,Aucune restriction,false,Direct,02470043307590,2016-05-27,"présence de prise EF  rechargement possible par badge rfid local ou itinérant renseignement sur site ""Modisdec.fr""",2021-07-16,2021-08-23T14:54:23.962000,57a4422988ee383ec3d73ff5,19d019d4-f914-48d1-9ca9-c5630e1f7617,alban-raffray
