dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.0.0,is_valid_v_1.0.1,is_valid_v_1.0.2,is_valid_v_1.0.3,is_valid_v_2.0.0,is_valid_one_version,most_recent_valid_version,is_downloaded,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,is_empty,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
580e3bbf88ee38344613e4c7,infrastructure-de-recharge-pour-vehicules-electriques-irve-du-territoire-de-la-communaute-de-communes-de-la-haute-vallee-de-chevreuse-cchvc,https://demo.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-irve-du-territoire-de-la-communaute-de-communes-de-la-haute-vallee-de-chevreuse-cchvc/,1b5de38e-ebf9-4bf1-9feb-82fbeb81c785,stations ecomobilité CCHVC,2016-10-24T18:54:13.647000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
587bebf788ee38045ea6f717,fichiers-pour-les-infrastructures-de-recharge-de-vehicules-electriques-archives,https://demo.data.gouv.fr/fr/datasets/fichiers-pour-les-infrastructures-de-recharge-de-vehicules-electriques-archives/,35156b0a-b4fa-4a1b-8d63-fcc1f5d07ca2,Fichier IRVE conforme [à renseigner] ,2017-02-14T17:23:14.861000,association-des-utilisateurs-de-bornes-electriques,,3 - search request,,True,True,True,True,False,True,1.0.3,True,False,True,False,True,True,etalab/schema-irve,False,True,False
587bebf788ee38045ea6f717,fichiers-pour-les-infrastructures-de-recharge-de-vehicules-electriques-archives,https://demo.data.gouv.fr/fr/datasets/fichiers-pour-les-infrastructures-de-recharge-de-vehicules-electriques-archives/,05b8dc9b-b678-45c6-b032-db836ad47ce1,Modèle IRVE pour publication de données sur les stations de recharges,2018-01-29T15:24:32.305000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
587bebf788ee38045ea6f717,fichiers-pour-les-infrastructures-de-recharge-de-vehicules-electriques-archives,https://demo.data.gouv.fr/fr/datasets/fichiers-pour-les-infrastructures-de-recharge-de-vehicules-electriques-archives/,8dafae48-9520-40d3-8a51-be33c71de0da,"Format des identifiants stations et points de recharge, unités d'exploitation et contrats de mobilité",2017-02-14T17:22:31.668000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602fb470d108a829eb7ce5a3,infrastructures-de-recharge-vehicules-electriques-epone,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-vehicules-electriques-epone/,446e191b-a51e-4678-9788-d28faa8a3600,Export au format CSV,2021-02-18T11:58:30,epone,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602fb470d108a829eb7ce5a3,infrastructures-de-recharge-vehicules-electriques-epone,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-vehicules-electriques-epone/,51ecb67a-69b3-4067-8471-34f0dd1a4d9b,Export au format JSON,2021-02-18T11:58:30,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602fb470d108a829eb7ce5a3,infrastructures-de-recharge-vehicules-electriques-epone,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-vehicules-electriques-epone/,e2334696-6c85-4522-88c8-e1d636960210,Export au format GeoJSON,2021-02-18T11:58:30,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602fb470d108a829eb7ce5a3,infrastructures-de-recharge-vehicules-electriques-epone,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-vehicules-electriques-epone/,1e3cbb09-baeb-4f20-a55e-ca4d8a4c445e,Export au format Shapefile,2021-02-18T11:58:30,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602fb470d108a829eb7ce5a3,infrastructures-de-recharge-vehicules-electriques-epone,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-vehicules-electriques-epone/,3308eae0-e75b-4603-97c7-19174e7c2917,Vehicules-electrqiues.pdf,2021-02-18T11:58:30,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60518070f046b82d137ce5a3,mobilite-bornes-de-recharge-pour-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/mobilite-bornes-de-recharge-pour-vehicules-electriques-irve/,4b07173d-9e6c-4895-ad62-c28fc1276778,Export au format CSV,2021-03-16T10:55:14,grand-poitiers-open-data,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60518070f046b82d137ce5a3,mobilite-bornes-de-recharge-pour-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/mobilite-bornes-de-recharge-pour-vehicules-electriques-irve/,961fb951-5346-465f-9fcc-79b991fe3502,Export au format JSON,2021-03-16T10:55:14,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60518070f046b82d137ce5a3,mobilite-bornes-de-recharge-pour-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/mobilite-bornes-de-recharge-pour-vehicules-electriques-irve/,07d5e0f1-8fa2-4a7f-95f4-75f6c18a99f3,Export au format GeoJSON,2021-03-16T10:55:14,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60518070f046b82d137ce5a3,mobilite-bornes-de-recharge-pour-vehicules-electriques-irve,https://demo.data.gouv.fr/fr/datasets/mobilite-bornes-de-recharge-pour-vehicules-electriques-irve/,a6a4f37a-4fb8-48c9-9dbe-0476f1df3f85,Export au format Shapefile,2021-03-16T10:55:14,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
54c2477ec751df3f345fa5a2,reseau-bornes-de-recharge-rapide-concessions-nissan,https://demo.data.gouv.fr/fr/datasets/reseau-bornes-de-recharge-rapide-concessions-nissan/,c4878925-8fd1-4a49-8d24-d466a6f4d3c0,Réseau bornes de recharge rapide concessions Nissan,2015-01-23T14:26:23.038000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
