BGT_NATDEC,BGT_ANNEE,BGT_SIRET,BGT_NOM,BGT_CONTNAT,BGT_CONTNAT_LABEL,BGT_NATURE,BGT_NATURE_LABEL,BGT_FONCTION,BGT_FONCTION_LABEL,BGT_OPERATION,BGT_SECTION,BGT_OPBUDG,BGT_CODRD,BGT_MTREAL,BGT_MTBUDGPREC,BGT_MTRARPREC,BGT_MTPROPNOUV,BGT_MTPREV,BGT_CREDOUV,BGT_MTRAR3112,BGT_ARTSPE,last_modified,datagouv_resource_id,BGT_COUT,BGT_OP_INVEST,BGT_OP_CPT_TIERS,BGT_OP_PLURI
null,null,20005270200012,CULTURE,1323,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,1074,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,332,5-3-164,null,5-3
null,null,20005270200012,ECONOMIE,1312,null,null,13 - Subventions d'investissement,81000,null,null,investissement,null,recette,42909,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,824,7-2-656,null,7-2
null,null,20005270200012,CULTURE,1323,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,1305,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,332,5-3-164,null,5-3
null,null,20005270200012,FINANCES,165,null,null,16 - Emprunts et dettes assimilées,01000,null,null,investissement,null,recette,5000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,1641,null,null,16 - Emprunts et dettes assimilées,01000,null,null,investissement,null,recette,2000000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,1641,null,null,16 - Emprunts et dettes assimilées,01000,null,null,investissement,null,recette,1500000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,VOIRIEEV,1338,null,null,13 - Subventions d'investissement,81700,null,null,investissement,null,recette,28185.72,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,817,3-5-603,null,3-5
null,null,20005270200012,VOIRIEEV,1338,null,null,13 - Subventions d'investissement,81700,null,null,investissement,null,recette,1026.36,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,817,3-5-603,null,3-5
null,null,20005270200012,VOIRIEEV,1337,null,null,13 - Subventions d'investissement,82200,null,null,investissement,null,recette,310089.54,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-197,null,3-1
null,null,20005270200012,ECONOMIE,1337,null,null,13 - Subventions d'investissement,81000,null,null,investissement,null,recette,19308.95,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,824,7-2-656,null,7-2
null,null,20005270200012,SPORTIVE,1337,null,null,13 - Subventions d'investissement,40000,null,null,investissement,null,recette,116397.56,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,4115,9-1-140,null,9-1
null,null,20005270200012,TOURISME,1337,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,95860.8,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,331,5-1-180,null,5-1
null,null,20005270200012,VOIRIEEV,1331,null,null,13 - Subventions d'investissement,82200,null,null,investissement,null,recette,82132.56,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-205,null,3-1
null,null,20005270200012,ENFANCE,1331,null,null,13 - Subventions d'investissement,64100,null,null,investissement,null,recette,116854.5,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,640,2-2-202,null,2-2
null,null,20005270200012,PATRIMOINE,1331,null,null,13 - Subventions d'investissement,51100,null,null,investissement,null,recette,22312.5,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,5110,4-6-687,null,4-6
null,null,20005270200012,SPORTIVE,1331,null,null,13 - Subventions d'investissement,40000,null,null,investissement,null,recette,6843.2,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,4111,9-1-214,null,9-1
null,null,20005270200012,VOIRIEEV,1331,null,null,13 - Subventions d'investissement,02600,null,null,investissement,null,recette,2196.93,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0261,3-6-145,null,3-6
null,null,20005270200012,VOIRIEEV,1331,null,null,13 - Subventions d'investissement,02600,null,null,investissement,null,recette,7992.04,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0261,3-6-145,null,3-6
null,null,20005270200012,VOIRIEEV,1331,null,null,13 - Subventions d'investissement,02600,null,null,investissement,null,recette,1555.34,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0261,3-6-145,null,3-6
null,null,20005270200012,PATRIMOINE,1331,null,null,13 - Subventions d'investissement,02096,null,null,investissement,null,recette,8370.6,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0209621,4-7-696,null,4-7
null,null,20005270200012,ECONOMIE,1312,null,null,13 - Subventions d'investissement,81000,null,null,investissement,null,recette,55621.88,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,824,7-2-656,null,7-2
null,null,20005270200012,ENFANCE,1312,null,null,13 - Subventions d'investissement,64100,null,null,investissement,null,recette,39811,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,640,2-2-202,null,2-2
null,null,20005270200012,FINANCES,280422,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,33.33,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,281531,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28151,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,100000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28148,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28138,null,null,040 - Opérat° ordre transfert entre sections,70000,null,null,investissement,null,recette,60000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,7117,301,null,null
null,null,20005270200012,FINANCES,28135,null,null,040 - Opérat° ordre transfert entre sections,02070,null,null,investissement,null,recette,60000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02070,301,null,null
null,null,20005270200012,FINANCES,28132,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,60000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,281318,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,300000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,281316,null,null,040 - Opérat° ordre transfert entre sections,02600,null,null,investissement,null,recette,40000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0261,301,null,null
null,null,20005270200012,FINANCES,281312,null,null,040 - Opérat° ordre transfert entre sections,20000,null,null,investissement,null,recette,40000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,210,301,null,null
null,null,20005270200012,FINANCES,281311,null,null,040 - Opérat° ordre transfert entre sections,02080,null,null,investissement,null,recette,40000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02083,301,null,null
null,null,20005270200012,FINANCES,28128,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,50000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28121,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,2300,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28088,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,3300,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28051,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,28000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,2804412,null,null,040 - Opérat° ordre transfert entre sections,22000,null,null,investissement,null,recette,3528.16,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,221,301,null,null
null,null,20005270200012,FINANCES,2804412,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,71.84,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,280422,null,null,040 - Opérat° ordre transfert entre sections,90000,null,null,investissement,null,recette,500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,900,301,null,null
null,null,20005270200012,FINANCES,280422,null,null,040 - Opérat° ordre transfert entre sections,71000,null,null,investissement,null,recette,18466.67,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,7107,301,null,null
null,null,20005270200012,FINANCES,28152,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,150000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,281533,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,100,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,TOURISME,1312,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,228351,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,331,5-1-180,null,5-1
null,null,20005270200012,FINANCES,281534,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,60000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,PATRIMOINE,1312,null,null,13 - Subventions d'investissement,02096,null,null,investissement,null,recette,223810,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0209614,4-7-688,null,4-7
null,null,20005270200012,TOURISME,1311,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,51088.5,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,331,5-1-180,null,5-1
null,null,20005270200012,PATRIMOINE,1311,null,null,13 - Subventions d'investissement,03100,null,null,investissement,null,recette,393727.52,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,031,4-2-215,null,4-2
null,null,20005270200012,FINANCES,1068,null,null,"10 - Dotations, fonds divers et réserves",01000,null,null,investissement,null,recette,3134877.91,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,10226,null,null,"10 - Dotations, fonds divers et réserves",01000,null,null,investissement,null,recette,45000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,10222,null,null,"10 - Dotations, fonds divers et réserves",01000,null,null,investissement,null,recette,450000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28188,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,34300,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
