nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMPUGETSURARGENS834801,,LM - Puget-sur-Argens Frejus (magasin 192),Parking privé à usage public,Chemin des Aubrèdes 83480 Puget-sur-Argens,83099,"[43.457648,6.691381]",4,FRE11E10256P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-12-11,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMPUGETSURARGENS834801,,LM - Puget-sur-Argens Frejus (magasin 192),Parking privé à usage public,Chemin des Aubrèdes 83480 Puget-sur-Argens,83099,"[43.457648,6.691381]",4,FRE11E10256P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-12-11,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMNIORT790001,,LM - Niort (magasin 81),Parking privé à usage public,463 Avenue de Limoges 79000 Niort,79191,"[46.317699,-0.417369]",4,FRE11E10257P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-04-04,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMNIORT790001,,LM - Niort (magasin 81),Parking privé à usage public,463 Avenue de Limoges 79000 Niort,79191,"[46.317699,-0.417369]",4,FRE11E10257P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-04-04,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMNIORT790001,,LM - Niort (magasin 81),Parking privé à usage public,463 Avenue de Limoges 79000 Niort,79191,"[46.317699,-0.417369]",4,FRE11E10258P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-04-04,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMCESSON772401,,LM - Cesson,Parking privé à usage public,rue Du Bois Des Saints-Pères ZAC De La Plaine Du Moulin À Vent 77240 Cesson,77067,"[48.580648,2.607846]",16,FRE11E10743P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-04-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMCESSON772401,,LM - Cesson,Parking privé à usage public,rue Du Bois Des Saints-Pères ZAC De La Plaine Du Moulin À Vent 77240 Cesson,77067,"[48.580648,2.607846]",16,FRE11E10747P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-04-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMCESSON772401,,LM - Cesson,Parking privé à usage public,rue Du Bois Des Saints-Pères ZAC De La Plaine Du Moulin À Vent 77240 Cesson,77067,"[48.580648,2.607846]",16,FRE11E10744P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-04-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,382547289,exploitation@driveco.com,,exploitation@driveco.com,,RENAULT AVON,FRSSDPMAURINRENAULT772101,,Renault Avon,Parking privé à usage public,56 Avenue de Valvins 77210 Avon,77014,"[48.421874,2.737910]",2,FRSSDE10877P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-05-07,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMHAUCONCOURT572801,,LM - Hauconcourt,Parking privé à usage public,zone industrielle D'Hauconcourt  ZI Talange 57280 Hauconcourt,57303,"[49.220375,6.177200]",8,FRE11E10950P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,"Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-16,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMHAUCONCOURT572801,,LM - Hauconcourt,Parking privé à usage public,zone industrielle D'Hauconcourt  ZI Talange 57280 Hauconcourt,57303,"[49.220375,6.177200]",8,FRE11E10954P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,"Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-16,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMHAUCONCOURT572801,,LM - Hauconcourt,Parking privé à usage public,zone industrielle D'Hauconcourt  ZI Talange 57280 Hauconcourt,57303,"[49.220375,6.177200]",8,FRE11E10954P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,"Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-16,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,334384757,exploitation@driveco.com,,exploitation@driveco.com,,Ford,FRG39PDELESALLEFORD621001,,Delesalle - Calais,Parking privé à usage public,550 Route de Saint-Omer 62100 Calais,62193,"[50.937052,1.884081]",2,FRG39E10536P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-09-24,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,334384757,exploitation@driveco.com,,exploitation@driveco.com,,Ford,FRG39PDELESALLEFORD621001,,Delesalle - Calais,Parking privé à usage public,550 Route de Saint-Omer 62100 Calais,62193,"[50.937052,1.884081]",2,FRG39E10536P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-09-24,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,305024747,exploitation@driveco.com,,exploitation@driveco.com,,Fiat,FRG47PBYMYCARFIAT386001,,ByMyCar Fiat Echirolles,Parking privé à usage public,"4 Avenue Auguste Ferrier, 38130 Échirolles",38151,"[45.145150,5.708778]",4,FRG47E10495P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-07-02,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,305024747,exploitation@driveco.com,,exploitation@driveco.com,,Fiat,FRG47PBYMYCARFIAT386001,,ByMyCar Fiat Echirolles,Parking privé à usage public,"4 Avenue Auguste Ferrier, 38130 Échirolles",38151,"[45.145150,5.708778]",4,FRG47E10495P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-07-02,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDECO202109003P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDECO202109003P1,,24.00,false,false,true,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDE10893P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDE10893P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDE10952P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDE10952P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDE21085312P1,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,481318285,exploitation@driveco.com,,exploitation@driveco.com,,concessionnaire VOLVO,FRSSDPPAVOLVO890001,,Volvo Auxerre,Parking privé à usage public,60-62 Avenue Haussmann 89000 Auxerre,89031,"[47.812461,3.572951]",9,FRSSDE21085311P1,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,349466672,exploitation@driveco.com,,exploitation@driveco.com,,CITROEN,FRSSDPSOFIDAHOLDING624001,,Holding Bethune,Parking privé à usage public,1220 Avenue Winston Churchill 62400 Béthune,62119,"[50.512718,2.648650]",2,FRSSDE10889P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-06-01,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,349466672,exploitation@driveco.com,,exploitation@driveco.com,,CITROEN,FRSSDPSOFIDAHOLDING624001,,Holding Bethune,Parking privé à usage public,1220 Avenue Winston Churchill 62400 Béthune,62119,"[50.512718,2.648650]",2,FRSSDE10889P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-06-01,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,327957494,exploitation@driveco.com,,exploitation@driveco.com,,Château de la Gardine,FRSSDPBRUNEL842301,,Château La Gardine - Châteauneuf du Pape,Parking privé à usage public,Route de Roquemaure  84230 Châteauneuf du Pape,84037,"[44.063128,4.813720]",2,FRSSDE10880P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-05-12,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,327957494,exploitation@driveco.com,,exploitation@driveco.com,,Château de la Gardine,FRSSDPBRUNEL842301,,Château La Gardine - Châteauneuf du Pape,Parking privé à usage public,Route de Roquemaure  84230 Châteauneuf du Pape,84037,"[44.063128,4.813720]",2,FRSSDE10880P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-05-12,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMHAUCONCOURT572801,,LM - Hauconcourt,Parking privé à usage public,zone industrielle D'Hauconcourt  ZI Talange 57280 Hauconcourt,57303,"[49.220375,6.177200]",8,FRE11E10950P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,"Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-16,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMHAUCONCOURT572801,,LM - Hauconcourt,Parking privé à usage public,zone industrielle D'Hauconcourt  ZI Talange 57280 Hauconcourt,57303,"[49.220375,6.177200]",8,FRE11E10953P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,"Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-16,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMHAUCONCOURT572801,,LM - Hauconcourt,Parking privé à usage public,zone industrielle D'Hauconcourt  ZI Talange 57280 Hauconcourt,57303,"[49.220375,6.177200]",8,FRE11E10953P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,"Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-16,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,440737500,exploitation@driveco.com,,exploitation@driveco.com,,MTP-E,FRSSDPREGUILLONMTP387801,,MTP Pont-Evêque,Parking privé à usage public,360 Avenue Georges et Louis Frerejean 38780 Pont-Évêque,38318,"[45.520388,4.919903]",4,FRSSDEIES2020111954313P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-06-04,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,662010834,exploitation@driveco.com,,exploitation@driveco.com,,Volvo,FRSSDPELYSEEVOLVO944301,,Volvo Chennevières sur Marne,Parking privé à usage public,102 Route de la Libération 94430 Chennevières-sur-Marne,94019,"[48.797325,2.547351]",13,FRSSDE10837P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,344516083,exploitation@driveco.com,,exploitation@driveco.com,,Volvo,FRSSDPELYSEEVOLVO772101,,Volvo Avon,Parking privé à usage public,4 Avenue du Général de Gaulle 77210 Avon,77014,"[48.417908,2.729357]",7,FRSSDE21091678P1,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,344516083,exploitation@driveco.com,,exploitation@driveco.com,,Volvo,FRSSDPELYSEEVOLVO772101,,Volvo Avon,Parking privé à usage public,4 Avenue du Général de Gaulle 77210 Avon,77014,"[48.417908,2.729357]",7,FRSSDE10846P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,344516083,exploitation@driveco.com,,exploitation@driveco.com,,Volvo,FRSSDPELYSEEVOLVO772101,,Volvo Avon,Parking privé à usage public,4 Avenue du Général de Gaulle 77210 Avon,77014,"[48.417908,2.729357]",7,FRSSDE10846P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,344516083,exploitation@driveco.com,,exploitation@driveco.com,,Volvo,FRSSDPELYSEEVOLVO772101,,Volvo Avon,Parking privé à usage public,4 Avenue du Général de Gaulle 77210 Avon,77014,"[48.417908,2.729357]",7,FRSSDE10845P2,,22.08,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,344516083,exploitation@driveco.com,,exploitation@driveco.com,,Volvo,FRSSDPELYSEEVOLVO772101,,Volvo Avon,Parking privé à usage public,4 Avenue du Général de Gaulle 77210 Avon,77014,"[48.417908,2.729357]",7,FRSSDE10845P1,,22.08,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-30,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,440737500,exploitation@driveco.com,,exploitation@driveco.com,,MTP-E,FRSSDPREGUILLONMTP387801,,MTP Pont-Evêque,Parking privé à usage public,360 Avenue Georges et Louis Frerejean 38780 Pont-Évêque,38318,"[45.520388,4.919903]",4,FRSSDEIES2020111954314P2,,22.08,false,true,false,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-06-04,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,440737500,exploitation@driveco.com,,exploitation@driveco.com,,MTP-E,FRSSDPREGUILLONMTP387801,,MTP Pont-Evêque,Parking privé à usage public,360 Avenue Georges et Louis Frerejean 38780 Pont-Évêque,38318,"[45.520388,4.919903]",4,FRSSDEIES2020111954314P1,,24.00,false,false,true,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-06-04,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,440737500,exploitation@driveco.com,,exploitation@driveco.com,,MTP-E,FRSSDPREGUILLONMTP387801,,MTP Pont-Evêque,Parking privé à usage public,360 Avenue Georges et Louis Frerejean 38780 Pont-Évêque,38318,"[45.520388,4.919903]",4,FRSSDEIES2020111954313P1,,24.00,false,false,true,false,false,true,false,false,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-06-04,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,384560942,exploitation@driveco.com,,exploitation@driveco.com,,Leroy Merlin,FRE11PLMHAUCONCOURT572801,,LM - Hauconcourt,Parking privé à usage public,zone industrielle D'Hauconcourt  ZI Talange 57280 Hauconcourt,57303,"[49.220375,6.177200]",8,FRE11E10949P1,,22.08,true,true,false,false,false,true,false,false,false,,Accès libre,false,"Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-08-16,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,212000046,exploitation@driveco.com,,exploitation@driveco.com,,Parking Public,FRSSDPINGEOVOIRIE200001,,Ajaccio - Place Miot,Parking privé à usage public,Place Miot 20000 Ajaccio,2A004,"[41.914243,8.729369]",2,FRSSDE10865P2,,7.36,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-07-13,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,212000046,exploitation@driveco.com,,exploitation@driveco.com,,Parking Public,FRSSDPINGEOVOIRIE200001,,Ajaccio - Place Miot,Parking privé à usage public,Place Miot 20000 Ajaccio,2A004,"[41.914243,8.729369]",2,FRSSDE10865P1,,7.36,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-07-13,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,212000046,exploitation@driveco.com,,exploitation@driveco.com,,Parking Public,FRSSDPINGEOPARKINGMEZZAVIA200901,,Ajaccio - Parking Public - Mezzavia,Parking privé à usage public,Parking de Mezzavia 20090 Ajaccio,2A004,"[41.951808,8.777078]",2,FRSSDE10860P2,,7.36,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-07-13,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,212000046,exploitation@driveco.com,,exploitation@driveco.com,,Parking Public,FRSSDPINGEOPARKINGMEZZAVIA200901,,Ajaccio - Parking Public - Mezzavia,Parking privé à usage public,Parking de Mezzavia 20090 Ajaccio,2A004,"[41.951808,8.777078]",2,FRSSDE10860P1,,7.36,true,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-07-13,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
,212000046,exploitation@driveco.com,,exploitation@driveco.com,,Parking Public,FRSSDPINGEO,,Ajaccio - Les Salines,Parking privé à usage public,Rue François Pietri 20090 Ajaccio,2A004,"[41.935176,8.751971]",2,FRSSDE10861P2,,7.36,false,true,false,false,false,false,false,true,false,,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-07-13,,2021-08-30,2021-08-30T11:48:46.567000,5fd093b73438a6a99bdf3606,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,driveco
