COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
CAVEM,20003531900017,C_20180409_13,2018-04-09,7.10,finances locales/divers,Dissolution de la Régie des Transports.,,,SPREF0832,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_12,2018-04-09,7.10,finances locales/divers,Modification de l’autorisation de programme – crédits de paiement 2015-01 « Subventions d’investissement CAVEM pour la construction de logements sociaux ».,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_11,2018-04-09,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Budget primitif 2018 budget annexe GEMAPI.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_10,2018-04-09,7.10,finances locales/divers,Création d’un budget annexe GEMAPI.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_09,2018-04-09,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Budget primitif 2018- budget annexe Office de tourisme intercommunal.,,,SPREF0831,2018-04-12,52,51,38,0,13,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_08,2018-04-09,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Budget primitif 2018 – budget annexe Pole Grand Capitou.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_07,2018-04-09,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Budget primitif 2018- budget annexe Zones d’activités.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_06,2018-04-09,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Budget primitif 2018 – budget annexe Assainissement.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_05,2018-04-09,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Budget primitif 2018- budget annexe Eau.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_04,2018-04-09,7.1,"finances locales/décisions budgétaires (b.p., d.m., c.a. …)",Budget primitif 2018 – budget principal.,,,SPREF0831,2018-04-12,52,51,37,0,14,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_03,2018-04-09,7.10,finances locales/divers,Budget principal et budgets annexes – reprise anticipée et affectation anticipée des résultats de l’exercice 2017.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_02,2018-04-09,7.10,finances locales/divers,Taxe d’enlèvement des ordures ménagères – Fixation du taux 2018.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_01,2018-04-09,7.10,finances locales/divers,Vote des taux d’imposition des taxes directes locales 2018.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_13,2018-03-23,9.1,autres domaines de compétences/autres domaines de compétences des communes,Système d’assainissement de pré Vert – Demande d’aides financières DSIL Agence de l’eau – Commune des Adrets de l’Estérel.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_12,2018-03-23,4.1,fonction publique/personnels titulaires et stagiaires de la f.p.t,Fin de mise à disposition à temps partiel d’un agent de la CAVEM au profit de la ville de Roquebrune-sur-Argens.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_11,2018-03-23,9.1,autres domaines de compétences/autres domaines de compétences des communes,Convention de coopération entre le CHI Bonnet et la CAVEM pour la réalisation d’une structure d’accueil de la petit enfance – Avenant n° 6.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_10,2018-03-23,9.1,autres domaines de compétences/autres domaines de compétences des communes,Convention de partenariat pour la gestion d’un fonds de solidarité eau avec la CMESE – Commune les Adrets de l’Estérel.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_09,2018-03-23,9.1,autres domaines de compétences/autres domaines de compétences des communes,Convention de partenariat pour la gestion d’un fonds de solidarité eau avec la CMESE – Commune de Puget-sur-Argens.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_08,2018-03-23,3.6,domaine et patrimoine/actes de gestion du domaine privé,Constitution d’une servitude de passage et d’entretien au profit de la société GRDF pour la pose de canalisations de gaz dans le cadre du projet de méthanisation de la STEP du REYRAN sur les parcelles communautaires cadastrées section BR N° 122-119-121-172 et 176 à Fréjus.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_07,2018-03-23,9.1,autres domaines de compétences/autres domaines de compétences des communes,Modification de la zone touristique de la CAVEM au sens du code du travail.,,,SPREF0831,2018-03-28,12,10,7,0,3,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_06,2018-03-23,3.1,domaine et patrimoine/acquisitions,Hameau Agricole de Fréjus – Projet « Saint-Pons » vallée du Reyran – Acquisition de la parcelle AP N° 113 sur la commune de Fréjus.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_05,2018-03-23,3.1,domaine et patrimoine/acquisitions,Acquisition de parcelles nécessaire à la réalisation de l’ouvrage écreteur de crues de Vaulongue – Commune de Saint-Raphaël.,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_04,2018-03-23,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à l’office public de l’habitat du Var pour l’acquisition en VEFA de 60 logements locatifs sociaux à Fréjus – « Résidence TERRA’ CAÏS ».,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_03,2018-03-23,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à la SA D’HLM ERILIA pour l’acquisition en VEFA de 72 logements locatifs sociaux à Fréjus – « Résidence GRAND ANGLE ».,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_02,2018-03-23,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Attribution d’une subvention à la société anonyme d’économie mixte ADOMA pour la construction d’une résidence sociale de 25 logements locatifs sociaux à Puget-sur-Argens – « Résidence la PASSERELLE ».,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180323_01,2018-03-23,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Attribution d’une subvention à la SA D’HLM ERILIA pour la construction de 14 logements locatifs sociaux à Saint-Raphaël – « Résidence CARTHAGE ».,,,SPREF0831,2018-03-28,12,10,10,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180226_09,2018-02-26,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Contrat de ville – Programmation 2018.,,,SPREF0831,2018-03-01,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180226_08,2018-02-26,4.1,fonction publique/personnels titulaires et stagiaires de la f.p.t,Convention – Cadre de formation avec le Centre National de la Fonction Publique Territoriale.,,,SPREF0831,2018-03-01,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_15,2018-04-09,9.1,autres domaines de compétences/autres domaines de compétences des communes,Prise en charge du projet de réalisation des ouvrages nécessaires à la protection de la zone d’activités de la Palud contre les inondations – Commune de Fréjus – Autorisation pour l’acquisition des emprises foncières – Initiation de la procédure de déclaration d’utilité publique.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_16,2018-04-09,8.4,domaines de compétences par thèmes/aménagement du territoire,Avis de la CAVEM sur le SCOT arrêté du Pays de Fayence.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_17,2018-04-09,8.4,domaines de compétences par thèmes/aménagement du territoire,Modification simplifiée n°1 du Schéma de cohérence territoriale Var Estérel Méditerranée – Rectification suite à une erreur matérielle de cartographies du Document d’Orientations et d’Objectifs à vocation illustratrice plaçant le secteur du Fournel sur la commune de Roquebrune-sur-Argens en espace agricole structurant – Fixation des modalités de mise à disposition du dossier de projet de SCOT modifié.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_09,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Garantie d’emprunt accordée à la société anonyme d’économie mixte ADOMA pour la construction d’une résidence sociale de 25 logements locatifs sociaux à Puget-surArgens – « Résidence la Passerelle ».,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_22,2018-04-27,4.1,fonction publique/personnels titulaires et stagiaires de la f.p.t,Fin de mise à disposition à temps plein d’un agent de la CAVEM au profit de la Régie du Théâtre le Forum.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_21,2018-04-27,4.1,fonction publique/personnels titulaires et stagiaires de la f.p.t,Renouvellement de mise à disposition à temps complet de deux agents de la ville de Fréjus au profit de la CAVEM.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_20,2018-04-27,5.3,institutions et vie politique/désignation des représentants,Désignation d’un délégué à la protection des données – Convention avec le SICTIAM.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_19,2018-04-27,8.7,domaines de compétences par thèmes/transports,Gare SNCF de Saint-Raphaël Valescure – Amélioration de l’accessibilité – Demande d’aides financières à l’Etat au titre du FSIPL 2018 à la Région PACA au titre du CRET Var Estérel Méditerranée Pays de Fayence 2016-2019au Département du Var.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_18,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,Projet de construction d’un méthaniseur – Versement de l’aide de l’Agence de l’Eau au délégataire.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_17,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,Respect de la charte qualité nationale des réseaux d’assainissement.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_16,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,Surveillance plage du Veillat à Saint-Raphaël.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_15,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,"Convention avec le S.D.I.S pour la surveillance de la baignade – Villes de Fréjus, de Roquebrune-sur-Argens et de Saint-Raphaël.",,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_14,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,Convention de partenariat – Projet LIFE IP SMART WASTE PACA,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_13,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Contrat de ville – Convention de partenariat pour la mise en œuvre du projet culturel des quartiers et des arts vivants.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_12,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,Signature d’une convention de partenariat avec le « Collectif d’Associations de défense des commerçants et artisans des villes et villages de Provence et de la Côte d’Azur » (DCA PACA).,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_11,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,Convention d’occupation temporaire du barrage du Saint-Esprit à l’Ecole Nationale des Scaphandriers.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_10,2018-04-27,9.1,autres domaines de compétences/autres domaines de compétences des communes,"Projet d’aménagement des ouvrages écrêteurs de Vaulongue et de l’Aspé sur la commune de Saint-Raphaël – Saisine de la préfecture pour l’instruction des dossiers d’autorisation environnementale, d’enquête préalable à la DUP avec enquête parcellaire conjointe et de servitude de sur- inondation.",,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_08,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Approbation de la convention fixant les modalités d’application de la mise en jeu des garanties d’emprunts accordées à la société anonyme d’économie mixte ADOMA.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_18,2018-04-09,8.7,domaines de compétences par thèmes/transports,Convention de délégation de service public pour l’exploitation du réseau de transport urbain collectif et scolaire - Avenant n°3.,,,SPREF0831,2018-04-12,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_07,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Attribution d’une subvention à la SA D’HLM ERILIA pour l’acquisition en VEFA de 13 logements collectifs locatifs à Fréjus – « Résidence Le Clos des Orangers ».,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_06,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Attribution d’une subvention à la SA D’HLM LE LOGIS FAMILIAL VAROIS pour l’acquisition en vefa de 62 logements collectifs locatifs à Puget-sur-Argens- « Domaine du Lac ».,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_05,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Convention fixant les modalités de gestion des droits de réservation de logement liés à l’octroi d’une subvention – Approbation du modèle de convention type.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_04,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Attribution des subventions aux propriétaires privés qui réhabilitent leur logement.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_03,2018-04-27,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Retrait de la délibération n° 03 du 29 avril 2016 relative à l’attribution d’une subvention accordée à la SA D’HLM ERILIA pour l’opération d’acquisition en VEFA de 38 logements collectifs locatifs à Fréjus – « Résidence Golfe Horizon ».,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_02,2018-04-27,7.10,finances locales/divers,Programme de développement rural FEADER 2014-2020- Stratégies locales de développement pour la préservation et la mise en valeur du foncier agricole et naturel – Collaboration dans le cadre de l’appel à proposition pour le TO 16-7.1 du programme de développement rural de la Région Provence Alpes Côte d’Azur – Projet « Foncier agriculture et remise en culture Argens ».,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20180427_01,2018-04-27,7.10,finances locales/divers,Convention de partenariat 2018 avec l’AVSA – Service de fourrière animale.,,,SPREF0831,2018-05-03,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_24,2018-04-09,5.2,institutions et vie politique/fonctionnement des assemblées,Modification du règlement intérieur du Conseil communautaire.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_23,2018-04-09,8.4,domaines de compétences par thèmes/aménagement du territoire,Modification simplifiée n°2 du Schéma de cohérence territoriale Var Estérel Méditerranée – Rectification suite à une erreur matérielle de cartographies du Document d’Orientations et d’Objectifs de l’opération d’aménagement mixte économique/logements du Colombier sur la commune de Fréjus – Fixation des modalités de mise à disposition du dossier de projet de SCOT modifié.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20170921_14,2017-09-21,7.10,finances locales/divers,Taxe d’enlèvement des Ordures Ménagers – Exonération 2018.,,,SPREF0831,2017-09-28,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_21,2018-04-09,5.4,institutions et vie politique/délégation de fonctions,Délégations données au Président – Communication.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_20,2018-04-09,5.4,institutions et vie politique/délégation de fonctions,Délégations données au Bureau – Communication.,,,SPREF0831,2018-04-12,52,51,51,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20180409_19,2018-04-09,9.1,autres domaines de compétences/autres domaines de compétences des communes,Avenant n° 6 au contrat de délégation du service public d’assainissement de Fréjus/Saint-Raphaël.,,,SPREF0831,2018-04-12,52,50,50,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20170921_15,2017-09-21,8.5,"domaines de compétences par thèmes/politique de la ville, habitat, logement",Programme Local de l’Habitat -Validation du projet de Programme Local de l’Habitat.,,,SPREF0831,2017-09-28,52,52,51,1,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,B_20170728_06,2017-07-28,3.6,domaine et patrimoine/actes de gestion du domaine privé,Convention de servitude de passage et d’entretien pour le réseau d’eau potable sur le site du réservoir du Gargalon – Commune de Fréjus – Parcelle CM n° 65 propriété de la Commune de Fréjus.,,,SPREF0831,2017-08-01,12,12,12,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
CAVEM,20003531900017,C_20170921_13,2017-09-21,7.10,finances locales/divers,Rapport de la Commission Locale d’Evaluation des Charges Transférées.,,,SPREF0831,2017-09-28,52,52,52,0,0,,2020-07-20T00:00:00,5f71d88c31f06e61955b654a,1c7209d1-82b7-46bc-9e7d-382efa7c8ec0,communaute-dagglomeration-var-esterel-mediterranee-1
